
220, 36
308, 36
219, 36
240, 36
239, 35
239, 35
246, 35
508, 34
508, 34
507, 34
507, 34
508, 33
553, 33
553, 33
578, 32
553, 32
695, 32
560, 32
560, 31
592, 31
564, 31
564, 30
563, 30
563, 30
567, 30
566, 29
568, 29
567, 29
567, 29
583, 28
566, 28
710, 28
564, 27
563, 27
568, 27
563, 27
563, 26
565, 26
563, 26
566, 25
563, 25
563, 25
593, 25
563, 24
564, 24
564, 24
563, 23
595, 23
655, 23
557, 23
556, 22
556, 22
567, 22
434, 21
433, 21
432, 21
433, 21
144, 20
144, 20
143, 20
147, 20
126, 19
129, 19
213, 19
127, 18
127, 18
175, 18
175, 18
175, 17
175, 17
275, 17
247, 16
247, 16
244, 16
275, 16
290, 15
275, 15
275, 15
255, 14
255, 14
258, 14
254, 14
260, 13
250, 13
259, 13
261, 12
264, 12
263, 12
283, 12
263, 11
263, 11
260, 11
260, 11
287, 10
259, 10
306, 10
254, 9
255, 9
266, 9
243, 9
269, 8
243, 8
247, 8
242, 8
239, 7
239, 7
239, 7
239, 7
239, 6
232, 6
235, 6
251, 6
235, 5
239, 5
239, 5
242, 5
239, 4
239, 4
232, 4
232, 4
231, 3
231, 3
231, 3
243, 3
263, 2
243, 2
250, 2
247, 2
249, 1
247, 1
247, 1
247, 1
251, 0
250, 0
251, 0
264, 0
254, 1
271, 1
243, 1
247, 1
242, 2
232, 2
232, 2
319, 2
231, 3
231, 3
228, 3
227, 3
241, 4
227, 4
236, 4
232, 4
234, 5
231, 5
231, 5
294, 5
235, 6
235, 6
235, 6
246, 6
297, 7
269, 7
243, 7
247, 7
243, 8
247, 8
247, 8
247, 8
246, 9
243, 9
240, 9
243, 9
363, 10
243, 10
315, 10
235, 10
235, 11
263, 11
236, 11
235, 12
235, 12
235, 12
236, 12
235, 13
235, 13
228, 13
243, 13
249, 14
243, 14
328, 14
243, 15
251, 15
253, 15
250, 15
251, 16
281, 16
263, 16
264, 17
263, 17
264, 17
287, 17
263, 18
264, 18
255, 18
254, 19
282, 19
256, 19
255, 19
252, 20
254, 20
259, 20
271, 21
272, 21
264, 21
271, 21
271, 22
216, 22
216, 22
230, 22
215, 23
137, 23
174, 23
135, 24
159, 24
131, 24
131, 24
130, 25
130, 25
268, 25
267, 26
267, 26
260, 26
539, 26
548, 27
676, 27
539, 27
539, 28
560, 28
564, 28
560, 28
560, 29
587, 29
563, 29
565, 30
563, 30
564, 30
594, 30
563, 31
564, 31
561, 31
563, 31
596, 32
563, 32
568, 32
567, 33
567, 33
574, 33
567, 33
567, 34
568, 34
567, 34
567, 35
567, 35
566, 35
593, 35
567, 36
706, 36
567, 36
567, 37
598, 37
560, 37
561, 37
560, 38
560, 38
540, 38
539, 39
540, 39
539, 39
467, 39
499, 40
467, 40
584, 40
275, 40
274, 41
280, 41
275, 41
216, 42
208, 42
216, 42
218, 42
216, 43
208, 43
222, 43
208, 44
209, 44
216, 44
216, 44
239, 45
290, 45
228, 45
227, 45
227, 46
241, 46
314, 46
314, 47
312, 47
313, 47
464, 47
463, 48
464, 48
462, 48
464, 49
560, 49
699, 49
556, 49
557, 50
570, 50
572, 50
570, 51
570, 51
604, 51
573, 51
575, 52
574, 52
571, 52
602, 53
571, 53
570, 53
733, 53
566, 54
618, 54
567, 54
568, 54
568, 55
566, 55
571, 55
567, 56
567, 56
569, 56
567, 56
568, 57
567, 57
567, 57
596, 58
566, 58
670, 58
567, 58
567, 59
599, 59
567, 59
567, 60
567, 60
566, 60
564, 60
563, 61
563, 61
565, 61
564, 62
572, 62
563, 62
563, 62
564, 63
563, 63
568, 63
563, 63
564, 64
583, 64
560, 64
562, 65
560, 65
525, 65
554, 65
524, 66
525, 66
276, 66
275, 67
305, 67
275, 67
240, 67
238, 68
239, 68
246, 68
232, 69
232, 69
224, 69
231, 69
247, 70
247, 70
247, 70
258, 71
355, 71
269, 71
267, 71
267, 72
267, 72
243, 72
243, 72
243, 73
243, 73
271, 73
243, 74
243, 74
240, 74
260, 74
273, 75
347, 75
260, 75
287, 76
286, 76
291, 76
287, 76
295, 77
288, 77
294, 77
295, 78
298, 78
298, 78
319, 78
298, 79
298, 79
390, 79
294, 79
323, 80
294, 80
295, 80
294, 81
294, 81
303, 81
287, 81
287, 82
280, 82
286, 82
287, 83
287, 83
286, 83
296, 83
279, 84
375, 84
279, 84
279, 85
271, 85
271, 85
272, 85
271, 86
271, 86
299, 86
275, 87
275, 87
275, 87
279, 87
307, 88
278, 88
368, 88
279, 88
312, 89
286, 89
278, 89
268, 90
260, 90
267, 90
270, 90
264, 89
263, 89
275, 89
263, 88
260, 88
259, 88
259, 88
283, 87
331, 87
261, 87
260, 86
259, 86
275, 86
264, 86
263, 85
260, 85
263, 85
264, 85
263, 84
263, 84
256, 84
283, 83
286, 83
384, 83
283, 83
283, 82
283, 82
284, 82
282, 81
283, 81
303, 81
282, 81
283, 80
283, 80
271, 80
302, 79
272, 79
271, 79
278, 79
279, 78
284, 78
278, 78
291, 77
284, 77
290, 77
293, 77
291, 76
290, 76
302, 76
290, 76
294, 75
294, 75
294, 75
319, 74
298, 74
299, 74
298, 74
298, 73
298, 73
294, 73
294, 72
290, 72
294, 72
301, 72
282, 71
282, 71
276, 71
291, 70
294, 70
290, 70
290, 70
243, 69
243, 69
244, 69
243, 69
243, 68
260, 68
243, 68
243, 67
251, 67
250, 67
278, 67
250, 66
251, 66
275, 66
275, 65
283, 65
300, 65
260, 65
256, 64
259, 64
262, 64
239, 63
239, 63
250, 63
239, 63
239, 62
239, 62
239, 62
263, 61
417, 61
322, 61
321, 61
321, 60
529, 60
528, 60
529, 60
529, 59
529, 59
570, 59
560, 58
560, 58
560, 58
564, 58
567, 57
563, 57
563, 57
739, 56
566, 56
569, 56
567, 56
564, 55
592, 55
563, 55
563, 54
567, 54
567, 54
598, 54
567, 53
567, 53
569, 53
566, 53
713, 52
567, 52
567, 52
569, 51
566, 51
567, 51
567, 51
567, 50
592, 50
566, 50
569, 49
566, 49
567, 49
597, 49
568, 48
704, 48
566, 48
566, 47
571, 47
571, 47
571, 47
571, 46
571, 46
584, 46
570, 45
570, 45
571, 45
566, 45
570, 44
566, 44
675, 44
537, 44
531, 43
534, 43
532, 43
373, 42
399, 42
373, 42
373, 42
255, 41
254, 41
283, 41
254, 40
212, 40
212, 40
212, 40
219, 39
216, 39
216, 39
206, 38
216, 38
216, 38
216, 38
216, 37
229, 37
216, 37
221, 36
219, 36
220, 36
247, 36
283, 35
283, 35
371, 35
282, 35
511, 34
510, 34
511, 34
510, 33
557, 33
566, 33
556, 33
556, 32
564, 32
563, 32
567, 31
563, 31
564, 31
587, 31
563, 30
692, 30
563, 30
567, 29
597, 29
566, 29
567, 29
567, 28
567, 28
598, 28
566, 27
564, 27
563, 27
563, 27
567, 26
564, 26
710, 26
565, 26
595, 25
564, 25
563, 25
563, 24
592, 24
564, 24
565, 24
563, 23
563, 23
563, 23
556, 22
557, 22
556, 22
556, 22
339, 21
309, 21
309, 21
304, 21
131, 20
137, 20
130, 20
130, 19
127, 19
126, 19
127, 19
126, 18
183, 18
196, 18
183, 17
184, 17
334, 17
250, 17
279, 16
250, 16
251, 16
274, 15
275, 15
282, 15
275, 15
260, 14
256, 14
259, 14
261, 13
262, 13
259, 13
275, 13
259, 12
276, 12
263, 12
263, 12
291, 11
264, 11
264, 11
263, 10
263, 10
251, 10
250, 10
251, 9
330, 9
251, 9
232, 9
239, 8
257, 8
239, 8
239, 8
239, 7
241, 7
239, 7
239, 7
239, 6
319, 6
239, 6
239, 6
251, 5
240, 5
263, 5
239, 5
242, 4
243, 4
245, 4
243, 4
243, 3
318, 3
243, 3
240, 3
243, 2
261, 2
242, 2
255, 2
255, 1
257, 1
254, 1
255, 1
251, 0
332, 0
250, 0
250, 0
247, 1
246, 1
271, 1
247, 1
251, 2
236, 2
236, 2
235, 2
235, 3
323, 3
232, 3
224, 3
231, 4
249, 4
231, 4
255, 4
231, 5
234, 5
231, 5
235, 5
235, 6
304, 6
234, 6
235, 6
234, 7
243, 7
270, 7
242, 7
247, 8
246, 8
248, 8
246, 8
247, 9
243, 9
243, 9
236, 9
242, 10
243, 10
239, 10
239, 11
232, 11
239, 11
324, 11
235, 12
308, 12
296, 12
239, 13
242, 13
239, 13
239, 13
247, 14
246, 14
248, 14
247, 14
255, 15
279, 15
254, 15
255, 16
264, 16
354, 16
299, 16
264, 17
264, 17
264, 17
263, 18
268, 18
263, 18
260, 18
256, 19
259, 19
261, 19
260, 20
260, 20
273, 20
259, 20
268, 21
267, 21
267, 21
291, 21
179, 22
179, 22
179, 22
179, 23
127, 23
126, 23
126, 23
114, 24
136, 24
139, 24
135, 25
135, 25
170, 25
212, 25
213, 26
212, 26
212, 26
423, 27
400, 27
400, 27
399, 27
554, 28
580, 28
553, 28
553, 29
563, 29
563, 29
570, 29
563, 30
564, 30
565, 30
563, 30
564, 31
563, 31
567, 31
591, 32
566, 32
567, 32
563, 32
563, 33
596, 33
563, 33
567, 34
566, 34
566, 34
574, 34
567, 35
566, 35
567, 35
566, 36
567, 36
567, 36
566, 36
585, 37
560, 37
563, 37
559, 37
559, 38
560, 38
542, 38
542, 39
542, 39
542, 39
503, 39
477, 40
478, 40
477, 40
305, 41
331, 41
305, 41
305, 41
220, 42
219, 42
223, 42
264, 43
216, 43
205, 43
215, 43
217, 44
212, 44
212, 44
225, 45
211, 45
227, 45
227, 45
227, 46
251, 46
291, 46
302, 46
372, 47
301, 47
306, 47
433, 48
433, 48
430, 48
432, 48
540, 49
539, 49
539, 49
561, 50
571, 50
571, 50
570, 50
569, 51
701, 51
573, 51
574, 52
573, 52
574, 52
597, 52
569, 53
570, 53
570, 53
570, 54
577, 54
570, 54
569, 54
569, 55
566, 55
692, 55
566, 55
567, 56
586, 56
566, 56
568, 57
567, 57
566, 57
592, 57
566, 58
567, 58
567, 58
566, 59
594, 59
567, 59
567, 59
567, 60
668, 60
567, 60
567, 61
567, 61
568, 61
566, 61
570, 62
567, 62
566, 62
591, 63
564, 63
564, 63
563, 63
672, 64
564, 64
678, 64
564, 64
563, 65
557, 65
583, 65
556, 66
557, 66
412, 66
411, 66
484, 67
410, 67
247, 67
240, 68
249, 68
249, 68
314, 68
235, 69
224, 69
235, 69
236, 69
247, 70
247, 70
261, 70
246, 71
268, 71
267, 71
267, 71
291, 72
264, 72
263, 72
262, 73
263, 73
268, 73
239, 73
239, 74
230, 74
247, 74
249, 75
246, 75
246, 75
247, 75
267, 76
268, 76
267, 76
267, 77
387, 77
293, 77
353, 77
294, 78
294, 78
317, 78
293, 78
294, 79
298, 79
297, 79
303, 80
297, 80
298, 80
291, 80
297, 81
337, 81
294, 81
367, 82
304, 82
294, 82
294, 82
290, 83
290, 83
310, 83
289, 84
287, 84
286, 84
286, 84
311, 85
283, 85
284, 85
280, 86
355, 86
268, 86
260, 86
267, 87
273, 87
264, 87
266, 87
263, 88
263, 88
279, 88
279, 89
280, 89
278, 89
279, 89
303, 90
361, 90
287, 90
328, 89
271, 89
295, 89
271, 89
271, 88
260, 88
259, 88
265, 87
259, 87
260, 87
256, 87
259, 86
261, 86
330, 86
259, 85
342, 85
259, 85
272, 85
271, 84
271, 84
297, 84
271, 84
287, 83
286, 83
286, 83
293, 82
283, 82
282, 82
276, 82
282, 81
271, 81
271, 81
271, 80
281, 80
290, 80
292, 80
290, 79
290, 79
287, 79
286, 78
287, 78
286, 78
290, 78
313, 77
289, 77
368, 77
290, 77
294, 76
301, 76
294, 76
294, 75
284, 75
290, 75
292, 75
290, 74
302, 74
313, 74
301, 73
302, 73
290, 73
386, 73
311, 72
362, 72
294, 72
294, 71
294, 71
319, 71
267, 71
267, 70
266, 70
267, 70
267, 69
246, 69
247, 69
237, 69
246, 68
257, 68
327, 68
255, 68
269, 67
267, 67
268, 67
267, 66
267, 66
272, 66
271, 66
271, 65
271, 65
255, 65
281, 64
255, 64
255, 64
235, 64
235, 63
239, 63
235, 63
235, 62
262, 62
271, 62
272, 62
271, 61
467, 61
490, 61
466, 60
468, 60
543, 60
542, 60
698, 59
542, 59
663, 59
556, 59
556, 58
564, 58
564, 58
563, 57
564, 57
563, 57
567, 57
566, 56
566, 56
589, 56
567, 55
576, 55
566, 55
715, 55
566, 54
567, 54
567, 54
566, 53
566, 53
595, 53
566, 53
567, 52
567, 52
567, 52
579, 51
566, 51
567, 51
567, 51
566, 50
569, 50
635, 50
567, 50
588, 49
566, 49
568, 49
567, 48
570, 48
596, 48
569, 48
570, 47
573, 47
573, 47
602, 46
683, 46
571, 46
570, 46
569, 45
576, 45
567, 45
566, 45
568, 44
566, 44
511, 44
510, 43
510, 43
534, 43
369, 43
370, 42
369, 42
369, 42
228, 41
227, 41
228, 41
227, 41
227, 40
242, 40
216, 40
216, 39
208, 39
216, 39
221, 39
216, 38
216, 38
216, 38
215, 37
284, 37
216, 37
228, 37
241, 36
227, 36
228, 36
401, 36
400, 35
426, 35
400, 35
400, 34
542, 34
542, 34
550, 34
543, 33
682, 33
561, 33
559, 32
561, 32
564, 32
563, 32
587, 31
562, 31
567, 31
566, 30
566, 30
595, 30
567, 30
568, 29
566, 29
571, 29
567, 28
688, 28
566, 28
568, 28
567, 27
571, 27
563, 27
563, 27
563, 26
563, 26
565, 26
563, 25
563, 25
589, 25
563, 25
564, 24
686, 24
564, 24
592, 23
562, 23
563, 23
554, 23
553, 22
568, 22
553, 22
382, 21
378, 21
381, 21
385, 21
136, 20
136, 20
188, 20
135, 19
176, 19
126, 19
126, 19
139, 18
126, 18
197, 18
196, 18
196, 17
211, 17
264, 17
263, 16
258, 16
263, 16
272, 16
271, 15
271, 15
272, 15
255, 14
257, 14
254, 14
255, 14
260, 13
259, 13
260, 13
259, 12
263, 12
287, 12
263, 12
263, 11
263, 11
326, 11
262, 11
250, 10
250, 10
240, 10
247, 9
275, 9
247, 9
243, 9
243, 8
244, 8
243, 8
243, 8
243, 7
243, 7
234, 7
243, 7
243, 6
239, 6
246, 6
239, 6
312, 5
235, 5
235, 5
235, 5
235, 4
226, 4
235, 4
248, 4
235, 3
247, 3
235, 3
234, 3
302, 2
232, 2
231, 2
232, 2
231, 1
231, 1
221, 1
231, 1
236, 0
235, 0
241, 0
235, 0
297, 1
239, 1
239, 1
239, 1
239, 2
236, 2
235, 2
250, 2
235, 3
243, 3
224, 3
226, 3
293, 4
224, 4
223, 4
224, 4
224, 5
275, 5
233, 5
231, 5
255, 6
231, 6
234, 6
231, 6
286, 7
235, 7
235, 7
235, 7
235, 8
235, 8
231, 8
247, 8
231, 9
231, 9
235, 9
236, 9
235, 10
235, 10
239, 10
239, 10
241, 11
238, 11
239, 11
252, 12
239, 12
239, 12
243, 12
243, 13
267, 13
302, 13
243, 14
315, 14
247, 14
254, 14
246, 15
255, 15
248, 15
254, 15
256, 16
264, 16
263, 16
275, 17
263, 17
260, 17
259, 17
259, 18
283, 18
260, 18
260, 19
259, 19
259, 19
260, 19
259, 20
259, 20
256, 20
275, 21
283, 21
275, 21
274, 21
275, 22
247, 22
323, 22
246, 22
246, 23
205, 23
195, 23
195, 24
195, 24
131, 24
151, 24
130, 25
130, 25
136, 25
135, 26
143, 26
136, 26
322, 26
320, 27
388, 27
323, 27
321, 28
553, 28
574, 28
552, 28
553, 29
563, 29
563, 29
592, 30
563, 30
565, 30
563, 30
563, 31
576, 31
567, 31
567, 31
567, 32
566, 32
567, 32
566, 33
566, 33
595, 33
564, 33
566, 34
563, 34
563, 34
563, 35
570, 35
568, 35
566, 35
567, 36
594, 36
566, 36
567, 37
566, 37
563, 37
590, 37
563, 38
563, 38
546, 38
545, 39
551, 39
546, 39
500, 39
623, 40
500, 40
564, 40
422, 40
422, 41
438, 41
422, 41
231, 42
231, 42
231, 42
251, 42
231, 43
216, 43
216, 43
215, 44
283, 44
216, 44
216, 44
208, 45
215, 45
216, 45
216, 46
216, 46
222, 46
251, 46
252, 47
250, 47
250, 47
439, 48
438, 48
449, 48
438, 48
438, 49
576, 49
549, 49
549, 49
549, 50
569, 50
582, 50
570, 51
570, 51
571, 51
569, 51
572, 52
569, 52
575, 52
589, 53
688, 53
575, 53
571, 53
570, 54
596, 54
569, 54
570, 54
570, 55
569, 55
597, 55
567, 56
567, 56
567, 56
567, 56
566, 57
566, 57
566, 57
655, 58
566, 58
570, 58
566, 58
566, 59
590, 59
567, 59
567, 60
566, 60
566, 60
567, 60
566, 61
567, 61
691, 61
564, 62
706, 62
562, 62
563, 62
564, 63
563, 63
570, 63
563, 63
563, 64
565, 64
563, 64
566, 65
563, 65
560, 65
581, 65
559, 66
677, 66
550, 66
549, 67
574, 67
549, 67
386, 67
385, 68
385, 68
411, 68
243, 69
243, 69
242, 69
242, 69
240, 70
239, 70
303, 70
230, 71
271, 71
274, 71
271, 71
271, 72
271, 72
271, 72
272, 72
271, 73
270, 73
279, 73
259, 74
260, 74
259, 74
314, 74
271, 75
288, 75
246, 75
255, 76
254, 76
258, 76
254, 76
282, 77
274, 77
282, 77
283, 78
294, 78
294, 78
308, 78
368, 79
294, 79
357, 79
290, 80
313, 80
290, 80
298, 80
297, 81
297, 81
303, 81
298, 81
298, 82
292, 82
297, 82
294, 83
366, 83
294, 83
380, 83
290, 84
292, 84
290, 84
289, 85
287, 85
286, 85
287, 85
286, 86
287, 86
287, 86
267, 87
267, 87
268, 87
267, 87
366, 88
267, 88
282, 88
275, 88
275, 89
278, 89
274, 89
255, 90
245, 90
254, 90
255, 90
275, 89
275, 89
289, 89
275, 88
290, 88
290, 88
289, 88
315, 87
290, 87
290, 87
288, 86
290, 86
293, 86
290, 86
290, 85
282, 85
289, 85
275, 84
274, 84
343, 84
289, 84
338, 83
264, 83
263, 83
263, 83
287, 82
286, 82
286, 82
286, 81
283, 81
300, 81
282, 81
282, 80
282, 80
294, 80
297, 79
372, 79
293, 79
309, 79
297, 78
299, 78
297, 78
302, 77
319, 77
301, 77
302, 77
287, 76
286, 76
311, 76
286, 76
290, 75
364, 75
290, 75
294, 74
298, 74
298, 74
290, 74
297, 73
298, 73
290, 73
290, 72
304, 72
290, 72
268, 72
267, 71
267, 71
291, 71
275, 70
341, 70
274, 70
275, 70
271, 69
271, 69
271, 69
264, 68
290, 68
295, 68
290, 68
290, 67
271, 67
271, 67
272, 67
271, 66
315, 66
261, 66
246, 65
247, 65
246, 65
267, 65
291, 64
267, 64
267, 64
408, 63
407, 63
411, 63
407, 63
553, 62
554, 62
552, 62
554, 61
659, 61
563, 61
588, 61
563, 60
563, 60
563, 60
563, 60
590, 59
563, 59
564, 59
563, 58
562, 58
563, 58
563, 58
563, 57
564, 57
563, 57
570, 56
566, 56
566, 56
591, 56
567, 55
568, 55
566, 55
566, 54
567, 54
566, 54
567, 54
566, 53
567, 53
595, 53
566, 52
580, 52
567, 52
567, 52
573, 51
566, 51
566, 51
568, 51
566, 50
567, 50
566, 50
570, 49
596, 49
569, 49
571, 49
567, 48
655, 48
593, 48
566, 47
560, 47
559, 47
559, 47
566, 46
438, 46
438, 46
436, 45
437, 45
227, 45
227, 45
227, 44
234, 44
286, 44
217, 44
216, 43
215, 43
237, 43
212, 42
212, 42
212, 42
211, 42
212, 41
212, 41
212, 41
202, 40
218, 40
219, 40
215, 40
215, 39
216, 39
219, 39
220, 38
219, 38
294, 38
309, 38
293, 37
294, 37
294, 37
539, 36
564, 36
539, 36
538, 36
561, 35
559, 35
648, 35
559, 35
564, 34
565, 34
562, 34
564, 33
567, 33
566, 33
591, 33
566, 32
567, 32
566, 32
566, 31
709, 31
563, 31
563, 31
563, 30
563, 30
563, 30
563, 29
563, 29
564, 29
563, 29
568, 28
563, 28
563, 28
585, 27
564, 27
567, 27
563, 27
562, 26
563, 26
564, 26
564, 26
562, 25
557, 25
582, 25
556, 24
556, 24
433, 24
432, 24
439, 23
432, 23
126, 23
114, 22
166, 22
127, 22
126, 22
106, 21
112, 21
106, 21
106, 20
127, 20
126, 20
147, 20
126, 19
239, 19
236, 19
238, 18
242, 18
271, 18
271, 18
326, 17
270, 17
255, 17
254, 17
254, 16
267, 16
251, 16
251, 15
250, 15
250, 15
250, 15
259, 14
259, 14
260, 14
259, 13
331, 13
259, 13
259, 13
250, 12
251, 12
253, 12
250, 12
250, 11
247, 11
246, 11
247, 10
246, 10
243, 10
263, 10
242, 9
291, 9
242, 9
239, 8
238, 8
238, 8
232, 8
239, 7
248, 7
239, 7
250, 7
238, 6
235, 6
277, 6
235, 6
234, 6
235, 5
230, 5
287, 5
232, 4
231, 4
231, 4
231, 4
235, 3
231, 3
262, 3
235, 3
235, 3
234, 2
235, 2
283, 2
235, 2
247, 1
235, 1
240, 1
235, 0
236, 0
250, 0
235, 0
235, 0
260, 1
256, 1
259, 1
272, 2
259, 2
532, 2
531, 2
535, 2
531, 3
548, 3
528, 3
528, 3
527, 4
528, 4
637, 4
542, 4
567, 5
542, 5
545, 5
539, 6
540, 6
538, 6
539, 6
539, 6
287, 7
280, 7
338, 7
303, 7
235, 8
255, 8
234, 8
236, 8
235, 9
231, 9
231, 9
231, 9
224, 10
235, 10
242, 10
234, 11
293, 11
235, 11
235, 11
237, 12
235, 12
234, 12
249, 13
238, 13
239, 13
238, 13
243, 14
263, 14
242, 14
243, 15
243, 15
250, 15
249, 15
301, 16
239, 16
232, 16
238, 16
241, 17
251, 17
250, 17
260, 18
250, 18
250, 18
259, 18
259, 19
281, 19
260, 19
260, 20
322, 20
259, 20
264, 20
243, 21
243, 21
234, 21
242, 22
271, 22
271, 22
271, 22
281, 23
255, 23
255, 23
254, 24
254, 24
248, 24
195, 24
195, 25
194, 25
195, 25
125, 25
102, 26
102, 26
88, 26
115, 27
135, 27
114, 27
114, 27
275, 28
274, 28
343, 28
274, 29
532, 29
532, 29
531, 29
533, 30
560, 30
559, 30
584, 30
559, 31
560, 31
563, 31
563, 32
591, 32
563, 32
564, 32
563, 33
574, 33
567, 33
564, 34
563, 34
565, 34
563, 34
564, 35
563, 35
563, 35
588, 36
567, 36
568, 36
566, 36
566, 37
567, 37
642, 37
566, 38
566, 38
567, 38
592, 38
566, 39
567, 39
566, 39
563, 39
569, 40
563, 40
563, 40
555, 41
665, 41
554, 41
553, 41
504, 42
525, 42
503, 42
504, 43
271, 43
271, 43
293, 43
270, 44
220, 44
219, 44
219, 45
223, 45
213, 45
216, 45
208, 46
215, 46
216, 46
212, 46
212, 47
227, 47
211, 47
217, 48
216, 48
215, 48
239, 48
220, 49
219, 49
220, 49
219, 50
365, 50
297, 50
298, 50
289, 51
536, 51
538, 51
535, 52
535, 52
535, 52
566, 52
