80,343,
81,254,
82,256,
83,262,
84,261,
85,267,
86,268,
87,270,
88,268,
89,269,
90,269,
91,274,
92,276,
93,277,
94,272,
95,273,
96,284,
97,447,
98,483,
99,488,
100,512,
101,512,
102,512,
103,515,
104,516,
105,520,
106,536,
107,519,
108,524,
109,522,
110,528,
111,487,
112,451,
113,302,
114,288,
115,317,
116,291,
117,295,
118,292,
119,292,
120,292,
121,326,
122,394,
123,453,
124,504,
125,501,
126,506,
127,512,
128,514,
129,512,
130,512,
131,528,
132,512,
133,513,
134,509,
135,516,
136,508,
137,514,
138,529,
139,541
