60, 0, 0
60, 0, 0
64, 0, 0
59, 0, 0
60, 0, 0
64, 0, 0
59, 0, 0
60, 0, 0
64, 1, 0
64, 2, 0
64, 3, 0
64, 4, 0
56, 5, 0
63, 6, 0
55, 6, 0
56, 7, 0
65, 8, 0
76, 9, 0
79, 10, 0
68, 11, 0
68, 12, 0
136, 13, 0
57, 14, 0
96, 16, 0
97, 17, 0
88, 18, 0
84, 18, 0
85, 20, 0
140, 21, 0
72, 22, 0
73, 23, 0
83, 24, 0
72, 25, 0
96, 26, 0
87, 27, 0
77, 28, 0
48, 29, 0
63, 30, 0
47, 31, 0
47, 32, 0
63, 33, 0
27, 34, 0
31, 35, 0
3, 36, 0
3, 37, 0
4, 38, 0
0, 39, 0
3, 40, 0
11, 41, 0
3, 42, 0
3, 43, 0
7, 44, 0
3, 45, 0
4, 46, 0
3, 47, 0
16, 47, 0
7, 48, 0
38, 49, 0
3, 51, 0
35, 51, 0
3, 52, 0
3, 53, 0
0, 54, 0
3, 55, 0
7, 56, 0
81, 57, 0
80, 58, 0
91, 59, 0
150, 60, 0
96, 61, 0
100, 62, 0
96, 63, 0
210, 64, 0
320, 66, 0
231, 67, 0
281, 68, 0
280, 69, 0
282, 70, 0
331, 71, 0
329, 72, 0
329, 73, 0
479, 75, 0
388, 76, 0
390, 77, 0
390, 78, 0
447, 79, 0
440, 80, 0
438, 81, 0
476, 82, 0
688, 84, 0
475, 85, 0
516, 86, 0
517, 87, 0
538, 88, 0
527, 89, 0
526, 90, 0
528, 89, 0
551, 87, 0
550, 86, 0
551, 85, 0
558, 84, 0
558, 83, 0
558, 82, 0
558, 81, 0
588, 80, 0
729, 78, 0
561, 77, 0
566, 76, 0
588, 75, 0
564, 74, 0
537, 73, 0
538, 72, 0
549, 71, 0
512, 69, 0
512, 68, 0
517, 67, 0
490, 66, 0
489, 65, 0
490, 64, 0
443, 63, 0
443, 62, 0
598, 60, 0
395, 59, 0
413, 58, 0
394, 57, 0
394, 56, 0
335, 55, 0
344, 54, 0
333, 53, 0
369, 51, 0
268, 50, 0
260, 49, 0
232, 48, 0
233, 47, 0
242, 46, 0
100, 45, 0
100, 44, 0
160, 43, 0
85, 41, 0
84, 40, 0
84, 39, 0
15, 38, 0
15, 37, 0
15, 36, 0
87, 35, 0
3, 34, 0
3, 33, 0
2, 32, 0
3, 31, 0
6, 30, 0
3, 29, 0
3, 28, 0
3, 28, 0
3, 27, 0
4, 26, 0
2, 25, 0
3, 24, 0
13, 23, 0
3, 22, 0
8, 21, 0
4, 20, 0
41, 19, 0
4, 18, 0
19, 17, 0
6, 16, 0
9, 15, 0
6, 14, 0
24, 13, 0
31, 12, 0
23, 11, 0
22, 10, 0
59, 9, 0
123, 8, 0
52, 7, 0
73, 6, 0
72, 5, 0
73, 4, 0
72, 3, 0
81, 2, 0
90, 2, 0
80, 1, 0
81, 0, 1
82, 1, 1
92, 2, 1
95, 3, 1
68, 4, 1
68, 5, 1
75, 6, 1
68, 7, 1
81, 8, 1
80, 9, 1
104, 10, 1
82, 11, 1
102, 12, 1
72, 13, 1
73, 14, 1
77, 15, 1
76, 16, 1
79, 17, 1
68, 18, 1
68, 19, 1
68, 20, 1
85, 21, 1
52, 22, 1
52, 23, 1
77, 24, 1
89, 25, 1
88, 26, 1
97, 27, 1
88, 28, 1
24, 29, 1
28, 30, 1
27, 32, 1
16, 33, 1
19, 34, 1
15, 35, 1
15, 36, 1
11, 37, 1
9, 38, 1
32, 39, 1
3, 40, 1
4, 41, 1
3, 41, 1
15, 42, 1
3, 44, 1
4, 44, 1
0, 45, 1
3, 46, 1
7, 47, 1
3, 48, 1
3, 49, 1
3, 50, 1
3, 51, 1
4, 52, 1
2, 53, 1
3, 54, 1
8, 55, 1
3, 56, 1
24, 57, 1
83, 58, 1
107, 59, 1
76, 60, 1
93, 61, 1
92, 62, 1
92, 63, 1
125, 64, 1
206, 65, 1
205, 66, 1
206, 67, 1
307, 68, 1
295, 70, 1
295, 71, 1
353, 72, 1
454, 73, 1
352, 74, 1
413, 75, 1
413, 76, 1
436, 77, 1
462, 78, 1
461, 80, 1
462, 81, 1
586, 82, 1
493, 83, 1
493, 84, 1
493, 85, 1
519, 86, 1
519, 87, 1
519, 89, 1
