3, 0, 0
3, 0, 0
0, 0, 0
3, 0, 0
5, 0, 0
2, 0, 0
3, 0, 0
15, 0, 0
2, 0, 0
3, 1, 0
2, 2, 0
4, 3, 0
2, 4, 0
38, 4, 0
0, 5, 0
10, 6, 0
15, 7, 0
137, 8, 0
133, 9, 0
151, 10, 0
133, 11, 0
61, 12, 0
63, 13, 0
60, 14, 0
88, 16, 0
84, 17, 0
80, 18, 0
52, 18, 0
55, 20, 0
107, 21, 0
51, 22, 0
133, 23, 0
88, 24, 0
92, 25, 0
145, 26, 0
80, 27, 0
93, 28, 0
76, 29, 0
64, 30, 0
76, 31, 0
77, 32, 0
112, 33, 0
80, 34, 0
80, 35, 0
68, 36, 0
68, 37, 0
98, 39, 0
68, 40, 0
132, 41, 0
108, 42, 0
113, 43, 0
128, 44, 0
84, 45, 0
85, 46, 0
88, 47, 0
88, 48, 0
89, 49, 0
55, 50, 0
101, 51, 0
56, 52, 0
44, 53, 0
88, 54, 0
89, 55, 0
96, 56, 0
60, 58, 0
82, 59, 0
49, 60, 0
59, 61, 0
40, 62, 0
32, 63, 0
40, 64, 0
2, 65, 0
31, 66, 0
3, 67, 0
7, 68, 0
9, 69, 0
10, 70, 0
15, 71, 0
202, 72, 0
200, 73, 0
206, 74, 0
202, 75, 0
225, 76, 0
225, 77, 0
333, 78, 0
213, 79, 0
213, 81, 0
215, 82, 0
208, 83, 0
213, 84, 0
213, 85, 0
222, 86, 0
305, 87, 0
213, 88, 0
209, 90, 0
223, 89, 0
209, 88, 0
202, 87, 0
203, 86, 0
193, 85, 0
317, 84, 0
213, 83, 0
219, 81, 0
213, 80, 0
201, 79, 0
203, 78, 0
221, 77, 0
217, 76, 0
309, 75, 0
218, 74, 0
208, 72, 0
213, 71, 0
213, 70, 0
227, 69, 0
221, 68, 0
221, 67, 0
314, 66, 0
239, 65, 0
221, 63, 0
225, 62, 0
226, 61, 0
232, 60, 0
233, 59, 0
232, 58, 0
329, 57, 0
233, 56, 0
205, 55, 0
205, 53, 0
215, 52, 0
4, 51, 0
4, 50, 0
7, 49, 0
2, 48, 0
4, 47, 0
3, 47, 0
3, 45, 0
11, 45, 0
11, 44, 0
11, 43, 0
44, 42, 0
76, 41, 0
43, 39, 0
59, 38, 0
69, 37, 0
68, 36, 0
85, 35, 0
88, 34, 0
131, 33, 0
95, 32, 0
88, 31, 0
68, 30, 0
75, 29, 0
112, 28, 0
80, 27, 0
83, 26, 0
80, 25, 0
100, 24, 0
117, 23, 0
88, 22, 0
100, 21, 0
77, 19, 0
80, 18, 0
76, 17, 0
80, 16, 0
163, 15, 0
80, 14, 0
68, 13, 0
85, 12, 0
68, 11, 0
105, 10, 0
74, 9, 0
68, 8, 0
68, 7, 0
80, 6, 0
80, 5, 0
83, 4, 0
80, 3, 0
73, 2, 0
72, 1, 0
72, 1, 0
73, 0, 1
88, 1, 1
88, 2, 1
95, 3, 1
88, 4, 1
57, 5, 1
55, 6, 1
55, 7, 1
102, 8, 1
72, 9, 1
101, 10, 1
79, 11, 1
92, 12, 1
76, 13, 1
83, 14, 1
103, 15, 1
84, 16, 1
86, 17, 1
84, 18, 1
59, 19, 1
61, 20, 1
59, 21, 1
90, 22, 1
69, 23, 1
64, 24, 1
68, 25, 1
69, 27, 1
64, 28, 1
68, 29, 1
91, 30, 1
64, 31, 1
68, 32, 1
64, 33, 1
52, 34, 1
63, 35, 1
64, 36, 1
106, 37, 1
76, 38, 1
76, 39, 1
101, 40, 1
100, 41, 1
127, 42, 1
77, 43, 1
72, 44, 1
76, 45, 1
77, 46, 1
40, 47, 1
55, 48, 1
59, 50, 1
68, 51, 1
69, 52, 1
68, 53, 1
68, 54, 1
96, 55, 1
97, 56, 1
128, 57, 1
56, 58, 1
56, 59, 1
63, 60, 1
12, 61, 1
26, 62, 1
29, 63, 1
11, 64, 1
3, 65, 1
5, 66, 1
3, 67, 1
27, 68, 1
24, 69, 1
27, 70, 1
44, 71, 1
200, 72, 1
205, 73, 1
205, 74, 1
221, 75, 1
267, 76, 1
221, 78, 1
221, 79, 1
239, 80, 1
221, 81, 1
221, 82, 1
222, 83, 1
231, 84, 1
268, 86, 1
221, 87, 1
223, 88, 1
212, 89, 1
217, 90, 1
217, 89, 1
220, 88, 1
205, 87, 1
269, 86, 1
205, 84, 1
283, 83, 1
260, 82, 1
261, 81, 1
233, 80, 1
243, 79, 1
232, 78, 1
253, 77, 1
211, 75, 1
200, 74, 1
217, 73, 1
217, 72, 1
220, 71, 1
217, 70, 1
217, 69, 1
261, 68, 1
223, 66, 1
221, 65, 1
221, 64, 1
221, 63, 1
235, 62, 1
220, 61, 1
221, 60, 1
269, 59, 1
224, 57, 1
221, 56, 1
190, 55, 1
191, 54, 1
184, 53, 1
4, 52, 1
6, 51, 1
4, 50, 1
4, 49, 1
3, 48, 1
3, 47, 1
3, 46, 1
0, 45, 1
43, 44, 1
45, 43, 1
40, 42, 1
56, 41, 1
57, 40, 1
48, 39, 1
56, 38, 1
73, 37, 1
64, 36, 1
73, 35, 1
60, 34, 1
48, 33, 1
59, 32, 1
64, 31, 1
64, 30, 1
63, 29, 1
64, 28, 1
104, 27, 1
100, 26, 1
100, 25, 1
80, 24, 1
80, 22, 1
80, 21, 1
64, 20, 1
64, 19, 1
63, 18, 1
74, 17, 1
64, 16, 1
64, 15, 1
64, 14, 1
60, 13, 1
59, 12, 1
60, 11, 1
80, 10, 1
56, 9, 1
63, 8, 1
55, 7, 1
65, 6, 1
71, 5, 1
63, 4, 1
63, 3, 1
64, 2, 1
63, 2, 1
66, 1, 1
64, 0, 1
84, 1, 2
88, 2, 2
84, 3, 2
85, 4, 2
68, 5, 2
68, 6, 2
87, 7, 2
76, 8, 2
77, 9, 2
64, 10, 2
76, 11, 2
125, 12, 2
76, 13, 2
76, 14, 2
92, 15, 2
96, 16, 2
143, 17, 2
92, 18, 2
71, 19, 2
51, 20, 2
52, 21, 2
72, 22, 2
72, 23, 2
116, 24, 2
72, 25, 2
72, 26, 2
72, 27, 2
73, 28, 2
77, 29, 2
72, 30, 2
73, 32, 2
64, 33, 2
64, 34, 2
64, 35, 2
56, 36, 2
72, 37, 2
68, 38, 2
64, 39, 2
60, 40, 2
60, 41, 2
58, 42, 2
60, 43, 2
72, 44, 2
68, 45, 2
68, 46, 2
60, 47, 2
65, 48, 2
60, 49, 2
60, 50, 2
92, 51, 2
72, 52, 2
95, 53, 2
88, 54, 2
88, 55, 2
88, 56, 2
315, 57, 2
371, 58, 2
314, 60, 2
315, 61, 2
330, 62, 2
318, 63, 2
318, 64, 2
328, 65, 2
352, 66, 2
381, 67, 2
337, 69, 2
341, 70, 2
336, 71, 2
360, 72, 2
360, 73, 2
367, 74, 2
391, 75, 2
453, 76, 2
391, 78, 2
384, 79, 2
383, 80, 2
383, 81, 2
371, 82, 2
384, 83, 2
370, 84, 2
416, 85, 2
373, 87, 2
368, 88, 2
370, 89, 2
375, 90, 2
379, 89, 2
372, 88, 2
378, 87, 2
413, 86, 2
385, 85, 2
371, 83, 2
370, 82, 2
371, 81, 2
434, 80, 2
370, 79, 2
370, 78, 2
394, 77, 2
392, 75, 2
378, 74, 2
371, 73, 2
372, 72, 2
475, 71, 2
371, 70, 2
370, 69, 2
373, 68, 2
368, 67, 2
374, 65, 2
374, 64, 2
379, 63, 2
393, 62, 2
386, 61, 2
387, 60, 2
416, 59, 2
394, 58, 2
394, 56, 2
349, 55, 2
363, 54, 2
358, 53, 2
327, 52, 2
328, 51, 2
332, 50, 2
315, 49, 2
314, 47, 2
317, 46, 2
314, 45, 2
321, 44, 2
307, 43, 2
311, 42, 2
299, 41, 2
298, 40, 2
299, 38, 2
93, 37, 2
76, 36, 2
80, 35, 2
64, 34, 2
65, 33, 2
63, 32, 2
63, 31, 2
64, 30, 2
63, 29, 2
72, 28, 2
64, 27, 2
64, 26, 2
