295, 70, 0
299, 70, 0
290, 70, 0
295, 70, 0
295, 70, 0
297, 70, 0
296, 70, 0
302, 70, 0
295, 70, 0
299, 70, 0
300, 70, 0
310, 70, 0
295, 70, 0
360, 70, 0
296, 70, 0
311, 70, 0
295, 70, 0
295, 70, 0
293, 70, 0
304, 70, 0
291, 70, 0
288, 70, 0
289, 70, 0
298, 70, 0
280, 70, 0
280, 70, 0
281, 70, 0
273, 70, 0
272, 70, 0
272, 70, 0
272, 70, 0
260, 70, 0
264, 70, 0
264, 70, 0
269, 70, 0
264, 70, 0
264, 70, 0
265, 70, 0
269, 70, 0
264, 70, 0
265, 70, 0
265, 70, 0
271, 70, 0
265, 70, 0
264, 70, 0
265, 70, 0
265, 70, 0
264, 70, 0
264, 70, 0
265, 70, 0
283, 70, 0
264, 70, 0
265, 70, 0
265, 70, 0
283, 70, 0
264, 70, 0
264, 70, 0
265, 70, 0
279, 70, 0
264, 70, 0
264, 70, 0
266, 70, 0
272, 70, 0
264, 70, 0
264, 70, 0
265, 70, 0
257, 70, 0
264, 70, 0
265, 70, 0
267, 70, 0
257, 70, 0
265, 70, 0
264, 70, 0
267, 70, 0
265, 70, 0
264, 70, 0
265, 70, 0
264, 70, 0
264, 70, 0
264, 70, 0
264, 70, 0
271, 70, 0
264, 70, 0
264, 70, 0
265, 70, 0
273, 70, 0
264, 70, 1
265, 70, 1
265, 70, 1
273, 70, 1
265, 70, 1
264, 70, 1
265, 70, 1
265, 70, 1
264, 70, 1
264, 70, 1
265, 70, 1
283, 70, 1
264, 70, 1
264, 70, 1
265, 70, 1
279, 70, 1
264, 70, 1
265, 70, 1
265, 70, 1
279, 70, 1
264, 70, 1
264, 70, 1
265, 70, 1
272, 70, 1
264, 70, 1
264, 70, 1
265, 70, 1
269, 70, 1
264, 70, 1
265, 70, 1
267, 70, 1
258, 70, 1
265, 70, 1
264, 70, 1
267, 70, 1
264, 70, 1
264, 70, 1
264, 70, 1
267, 70, 1
264, 70, 1
264, 70, 1
265, 70, 1
270, 70, 1
264, 70, 1
265, 70, 1
265, 70, 1
271, 70, 1
264, 70, 1
265, 70, 1
265, 70, 1
271, 70, 1
265, 70, 1
264, 70, 1
264, 70, 1
265, 70, 1
264, 70, 1
264, 70, 1
264, 70, 1
284, 70, 1
264, 70, 1
264, 70, 1
265, 70, 1
283, 70, 1
264, 70, 1
265, 70, 1
265, 70, 1
283, 70, 1
265, 70, 1
264, 70, 1
265, 70, 1
265, 70, 1
264, 70, 1
264, 70, 1
265, 70, 1
274, 70, 1
264, 70, 1
265, 70, 1
266, 70, 1
273, 70, 1
265, 70, 1
264, 70, 1
266, 70, 2
264, 70, 2
264, 70, 2
260, 70, 2
266, 70, 2
258, 70, 2
264, 70, 2
265, 70, 2
287, 70, 2
268, 70, 2
272, 70, 2
284, 70, 2
287, 70, 2
280, 70, 2
288, 70, 2
287, 70, 2
291, 70, 2
288, 70, 2
287, 70, 2
287, 70, 2
288, 70, 2
288, 70, 2
287, 70, 2
287, 70, 2
301, 70, 2
291, 70, 2
291, 70, 2
292, 70, 2
302, 70, 2
291, 70, 2
287, 70, 2
288, 70, 2
297, 70, 2
288, 70, 2
287, 70, 2
288, 70, 2
288, 70, 2
287, 70, 2
287, 70, 2
291, 70, 2
309, 70, 2
291, 70, 2
292, 70, 2
292, 70, 2
309, 70, 2
291, 70, 2
287, 70, 2
288, 70, 2
306, 70, 2
287, 70, 2
287, 70, 2
289, 70, 2
298, 70, 2
287, 70, 2
287, 70, 2
293, 70, 2
301, 70, 2
291, 70, 2
292, 70, 2
293, 70, 2
301, 70, 2
292, 70, 2
291, 70, 2
293, 70, 2
288, 70, 2
287, 70, 2
287, 70, 2
288, 70, 2
282, 70, 2
287, 70, 2
287, 70, 2
290, 70, 2
282, 70, 2
287, 70, 2
288, 70, 2
290, 70, 2
282, 70, 2
288, 70, 2
287, 70, 2
290, 70, 2
292, 70, 2
291, 70, 3
291, 70, 3
288, 70, 3
284, 70, 3
287, 70, 3
288, 70, 3
294, 70, 3
286, 70, 3
291, 70, 3
292, 70, 3
298, 70, 3
291, 70, 3
295, 70, 3
296, 70, 3
301, 70, 3
295, 70, 3
295, 70, 3
295, 70, 3
312, 70, 3
295, 70, 3
295, 70, 3
296, 70, 3
317, 70, 3
295, 70, 3
295, 70, 3
295, 70, 3
307, 70, 3
295, 70, 3
295, 70, 3
295, 70, 3
296, 70, 3
295, 70, 3
295, 70, 3
295, 70, 3
315, 70, 3
295, 70, 3
295, 70, 3
296, 70, 3
313, 70, 3
295, 70, 3
295, 70, 3
296, 70, 3
314, 70, 3
296, 70, 3
295, 70, 3
296, 70, 3
296, 70, 3
295, 70, 3
295, 70, 3
295, 70, 3
307, 70, 3
295, 70, 3
295, 70, 3
296, 70, 3
307, 70, 3
296, 70, 3
295, 70, 3
296, 70, 3
311, 70, 3
295, 70, 3
295, 70, 3
296, 70, 3
305, 70, 3
295, 70, 3
295, 70, 3
297, 70, 3
304, 70, 3
295, 70, 3
296, 70, 3
296, 70, 3
304, 70, 3
296, 70, 3
295, 70, 3
297, 70, 3
295, 70, 3
295, 70, 3
295, 70, 3
295, 70, 3
288, 70, 3
295, 70, 3
295, 70, 3
297, 70, 4
288, 70, 4
295, 70, 4
370, 70, 4
298, 70, 4
288, 70, 4
295, 70, 4
295, 70, 4
297, 70, 4
296, 70, 4
295, 70, 4
295, 70, 4
295, 70, 4
290, 70, 4
295, 70, 4
295, 70, 4
299, 70, 4
290, 70, 4
295, 70, 4
295, 70, 4
299, 70, 4
295, 70, 4
295, 70, 4
295, 70, 4
298, 70, 4
292, 70, 4
295, 70, 4
295, 70, 4
300, 70, 4
292, 70, 4
295, 70, 4
296, 70, 4
299, 70, 4
