60, 0, 0
60, 0, 0
60, 0, 0
60, 0, 0
60, 0, 0
60, 0, 0
60, 0, 0
61, 0, 0
60, 1, 0
59, 2, 0
56, 3, 0
56, 4, 0
56, 5, 0
44, 6, 0
56, 6, 0
58, 7, 0
55, 8, 0
55, 9, 0
56, 10, 0
55, 11, 0
56, 12, 0
128, 13, 0
72, 14, 0
72, 16, 0
75, 17, 0
64, 18, 0
63, 18, 0
65, 20, 0
104, 21, 0
55, 22, 0
56, 23, 0
56, 24, 0
120, 25, 0
192, 26, 0
125, 27, 0
303, 28, 0
303, 29, 0
303, 30, 0
338, 32, 0
314, 33, 0
314, 34, 0
451, 35, 0
341, 36, 0
322, 37, 0
334, 38, 0
335, 39, 0
346, 41, 0
341, 42, 0
341, 43, 0
464, 44, 0
341, 45, 0
337, 46, 0
337, 47, 0
341, 48, 0
342, 50, 0
340, 51, 0
341, 52, 0
448, 53, 0
341, 54, 0
341, 55, 0
342, 56, 0
359, 57, 0
347, 59, 0
342, 60, 0
342, 61, 0
409, 62, 0
345, 63, 0
345, 64, 0
347, 65, 0
334, 66, 0
431, 67, 0
333, 69, 0
334, 70, 0
368, 71, 0
341, 72, 0
341, 73, 0
402, 74, 0
378, 75, 0
477, 77, 0
499, 78, 0
521, 79, 0
497, 80, 0
544, 81, 0
546, 82, 0
563, 83, 0
558, 84, 0
698, 85, 0
561, 87, 0
562, 88, 0
561, 89, 0
561, 90, 0
565, 89, 0
564, 88, 0
564, 87, 0
565, 86, 0
574, 84, 0
561, 83, 0
561, 82, 0
565, 81, 0
592, 80, 0
564, 79, 0
550, 78, 0
735, 77, 0
574, 75, 0
558, 74, 0
557, 73, 0
559, 72, 0
565, 71, 0
564, 70, 0
564, 69, 0
558, 68, 0
559, 66, 0
557, 65, 0
544, 64, 0
548, 63, 0
543, 62, 0
544, 61, 0
461, 60, 0
636, 59, 0
460, 57, 0
390, 56, 0
391, 55, 0
401, 54, 0
352, 53, 0
352, 52, 0
352, 51, 0
357, 50, 0
337, 48, 0
337, 47, 0
345, 46, 0
359, 45, 0
344, 44, 0
345, 43, 0
347, 42, 0
502, 41, 0
341, 39, 0
341, 38, 0
343, 37, 0
345, 36, 0
345, 35, 0
345, 34, 0
345, 33, 0
476, 32, 0
341, 30, 0
341, 29, 0
361, 28, 0
337, 27, 0
337, 26, 0
334, 25, 0
355, 24, 0
466, 23, 0
327, 21, 0
327, 20, 0
341, 19, 0
326, 18, 0
326, 17, 0
327, 16, 0
315, 15, 0
440, 14, 0
314, 13, 0
292, 11, 0
288, 10, 0
291, 9, 0
383, 8, 0
112, 7, 0
108, 6, 0
108, 5, 0
93, 4, 0
92, 3, 0
93, 2, 0
88, 1, 0
68, 0, 1
94, 1, 1
68, 2, 1
106, 3, 1
79, 4, 1
70, 5, 1
69, 5, 1
77, 6, 1
76, 7, 1
121, 8, 1
76, 9, 1
105, 10, 1
83, 11, 1
80, 12, 1
80, 13, 1
62, 14, 1
56, 16, 1
59, 17, 1
65, 18, 1
52, 18, 1
63, 20, 1
67, 21, 1
49, 22, 1
47, 23, 1
47, 24, 1
183, 25, 1
172, 26, 1
165, 27, 1
312, 28, 1
327, 29, 1
310, 30, 1
324, 32, 1
319, 33, 1
333, 34, 1
327, 35, 1
326, 36, 1
327, 37, 1
330, 38, 1
329, 39, 1
383, 40, 1
337, 42, 1
332, 43, 1
337, 44, 1
337, 45, 1
345, 46, 1
336, 47, 1
340, 48, 1
408, 49, 1
349, 51, 1
341, 52, 1
345, 53, 1
345, 54, 1
349, 55, 1
349, 56, 1
348, 57, 1
405, 58, 1
345, 60, 1
345, 61, 1
344, 62, 1
342, 63, 1
364, 64, 1
341, 65, 1
338, 66, 1
400, 67, 1
359, 69, 1
349, 70, 1
348, 71, 1
349, 72, 1
348, 73, 1
409, 74, 1
409, 75, 1
485, 76, 1
544, 78, 1
526, 79, 1
526, 80, 1
556, 81, 1
570, 82, 1
554, 83, 1
561, 84, 1
660, 85, 1
568, 87, 1
565, 88, 1
564, 89, 1
567, 90, 1
568, 89, 1
567, 88, 1
568, 87, 1
696, 86, 1
561, 85, 1
560, 83, 1
561, 82, 1
568, 81, 1
661, 80, 1
561, 79, 1
565, 78, 1
653, 77, 1
564, 75, 1
